시도명,시군구명,행정동명,내외국인 구분,전체 대비 야간관광 방문객 수 비율,순위
서울특별시,종로구,가회동,내국인,25.0,424
서울특별시,종로구,청운효자동,내국인,21.86,425
서울특별시,종로구,삼청동,내국인,20.69,426
서울특별시,중구,신당동,외국인,64.44,1
서울특별시,구로구,오류1동,외국인,63.34,2
서울특별시,동대문구,장안1동,외국인,62.17,3
서울특별시,서초구,반포2동,외국인,62.01,4
서울특별시,성동구,용답동,외국인,61.82,5
서울특별시,마포구,도화동,외국인,61.14,6
서울특별시,용산구,이태원1동,외국인,60.45,7
서울특별시,강서구,염창동,외국인,60.0,8
서울특별시,중구,을지로동,외국인,59.87,9
서울특별시,양천구,목2동,외국인,58.55,10
서울특별시,중구,소공동,외국인,57.75,11
서울특별시,성북구,동선동,외국인,57.75,12
서울특별시,구로구,개봉1동,외국인,57.68,13
서울특별시,중구,광희동,외국인,57.57,14
서울특별시,송파구,문정1동,외국인,56.99,15
서울특별시,중랑구,망우3동,외국인,56.9,16
서울특별시,마포구,서교동,외국인,56.82,17
서울특별시,구로구,가리봉동,외국인,56.81,18
서울특별시,중구,명동,외국인,56.75,19
서울특별시,구로구,고척1동,외국인,56.62,20
서울특별시,용산구,이태원2동,외국인,56.4,21
서울특별시,광진구,광장동,외국인,55.8,22
서울특별시,중구,신당5동,외국인,55.75,23
서울특별시,성북구,장위2동,외국인,55.73,24
서울특별시,중랑구,면목4동,외국인,55.5,25
서울특별시,송파구,방이2동,외국인,55.4,26
서울특별시,중구,중림동,외국인,55.39,27
서울특별시,성동구,왕십리2동,외국인,55.35,28
서울특별시,송파구,석촌동,외국인,55.3,29
서울특별시,용산구,청파동,외국인,55.25,30
서울특별시,성동구,마장동,외국인,55.05,31
서울특별시,중구,필동,외국인,55.04,32
서울특별시,송파구,마천1동,외국인,54.94,33
서울특별시,용산구,후암동,외국인,54.87,34
서울특별시,마포구,아현동,외국인,54.83,35
서울특별시,종로구,창신1동,외국인,54.75,36
서울특별시,영등포구,대림1동,외국인,54.72,37
서울특별시,광진구,중곡1동,외국인,54.67,38
서울특별시,구로구,구로3동,외국인,54.61,39
서울특별시,성동구,옥수동,외국인,54.61,40
서울특별시,용산구,효창동,외국인,54.58,41
서울특별시,강서구,가양3동,외국인,54.55,42
서울특별시,중구,황학동,외국인,54.5,43
서울특별시,금천구,시흥2동,외국인,54.5,44
서울특별시,중랑구,면목5동,외국인,54.49,45
서울특별시,관악구,서림동,외국인,54.48,46
서울특별시,영등포구,영등포동,외국인,54.44,47
서울특별시,종로구,숭인1동,외국인,54.44,48
서울특별시,영등포구,영등포본동,외국인,54.43,49
서울특별시,도봉구,창3동,외국인,54.43,50
서울특별시,도봉구,창2동,외국인,54.42,51
서울특별시,성북구,정릉1동,외국인,54.4,52
서울특별시,중구,청구동,외국인,54.39,53
서울특별시,강남구,개포4동,외국인,54.38,54
서울특별시,영등포구,신길4동,외국인,54.33,55
서울특별시,마포구,연남동,외국인,54.32,56
서울특별시,용산구,용문동,외국인,54.32,57
서울특별시,관악구,남현동,외국인,54.29,58
서울특별시,종로구,창신3동,외국인,54.29,59
서울특별시,관악구,조원동,외국인,54.28,60
서울특별시,강서구,화곡3동,외국인,54.26,61
서울특별시,노원구,상계9동,외국인,54.25,62
서울특별시,강남구,도곡1동,외국인,54.24,63
서울특별시,성북구,돈암2동,외국인,54.23,64
서울특별시,성북구,돈암1동,외국인,54.17,65
서울특별시,송파구,잠실4동,외국인,54.14,66
서울특별시,성동구,송정동,외국인,54.14,67
서울특별시,동작구,상도3동,외국인,54.14,68
서울특별시,동대문구,용신동,외국인,54.12,69
서울특별시,동작구,상도4동,외국인,54.11,70
서울특별시,성동구,왕십리도선동,외국인,54.1,71
서울특별시,구로구,고척2동,외국인,54.07,72
서울특별시,종로구,창신2동,외국인,54.06,73
서울특별시,성동구,행당2동,외국인,54.05,74
서울특별시,도봉구,방학3동,외국인,54.05,75
서울특별시,성북구,석관동,외국인,54.03,76
서울특별시,강남구,대치4동,외국인,53.99,77
서울특별시,중랑구,중화2동,외국인,53.97,78
서울특별시,중구,동화동,외국인,53.94,79
서울특별시,강남구,대치2동,외국인,53.93,80
서울특별시,강남구,삼성2동,외국인,53.93,81
서울특별시,강서구,등촌2동,외국인,53.91,82
서울특별시,용산구,이촌2동,외국인,53.83,83
서울특별시,강북구,송중동,외국인,53.83,84
서울특별시,관악구,난향동,외국인,53.79,85
서울특별시,노원구,중계1동,외국인,53.77,86
서울특별시,중랑구,묵1동,외국인,53.76,87
서울특별시,관악구,성현동,외국인,53.72,88
서울특별시,은평구,갈현1동,외국인,53.72,89
서울특별시,강북구,번1동,외국인,53.71,90
서울특별시,송파구,풍납1동,외국인,53.65,91
서울특별시,은평구,신사1동,외국인,53.65,92
서울특별시,금천구,독산1동,외국인,53.63,93
서울특별시,노원구,하계2동,외국인,53.63,94
서울특별시,영등포구,대림3동,외국인,53.59,95
서울특별시,종로구,숭인2동,외국인,53.55,96
서울특별시,용산구,원효로1동,외국인,53.55,97
서울특별시,중랑구,신내2동,외국인,53.54,98
서울특별시,중랑구,묵2동,외국인,53.5,99
서울특별시,관악구,낙성대동,외국인,53.49,100
서울특별시,중랑구,면목2동,외국인,53.44,101
서울특별시,강동구,명일1동,외국인,53.44,102
서울특별시,마포구,공덕동,외국인,53.43,103
서울특별시,관악구,행운동,외국인,53.42,104
서울특별시,용산구,한강로동,외국인,53.39,105
서울특별시,관악구,은천동,외국인,53.37,106
서울특별시,서초구,서초2동,외국인,53.34,107
서울특별시,광진구,자양3동,외국인,53.34,108
서울특별시,양천구,신정6동,외국인,53.33,109
서울특별시,강동구,암사1동,외국인,53.33,110
서울특별시,구로구,구로4동,외국인,53.31,111
서울특별시,도봉구,쌍문4동,외국인,53.31,112
서울특별시,금천구,시흥4동,외국인,53.3,113
서울특별시,동작구,신대방1동,외국인,53.28,114
서울특별시,관악구,신사동,외국인,53.27,115
서울특별시,송파구,장지동,외국인,53.27,116
서울특별시,광진구,자양4동,외국인,53.26,117
서울특별시,금천구,독산4동,외국인,53.26,118
서울특별시,강동구,고덕1동,외국인,53.26,119
서울특별시,은평구,갈현2동,외국인,53.25,120
서울특별시,관악구,중앙동,외국인,53.24,121
서울특별시,강남구,논현1동,외국인,53.23,122
서울특별시,영등포구,대림2동,외국인,53.22,123
서울특별시,성북구,삼선동,외국인,53.22,124
서울특별시,중랑구,망우본동,외국인,53.22,125
서울특별시,관악구,신림동,외국인,53.21,126
서울특별시,성동구,금호2.3가동,외국인,53.21,127
서울특별시,중랑구,면목본동,외국인,53.2,128
서울특별시,영등포구,신길5동,외국인,53.16,129
서울특별시,강북구,수유3동,외국인,53.14,130
서울특별시,광진구,중곡3동,외국인,53.14,131
서울특별시,송파구,거여1동,외국인,53.13,132
서울특별시,서대문구,북가좌2동,외국인,53.12,133
서울특별시,도봉구,방학2동,외국인,53.12,134
서울특별시,용산구,원효로2동,외국인,53.11,135
서울특별시,은평구,불광2동,외국인,53.11,136
서울특별시,도봉구,쌍문3동,외국인,53.1,137
서울특별시,동대문구,이문2동,외국인,53.09,138
서울특별시,서대문구,북아현동,외국인,53.06,139
서울특별시,구로구,개봉2동,외국인,53.05,140
서울특별시,동작구,사당4동,외국인,53.05,141
서울특별시,광진구,구의2동,외국인,53.04,142
서울특별시,강서구,화곡본동,외국인,53.02,143
서울특별시,중랑구,면목3.8동,외국인,53.02,144
서울특별시,동작구,사당1동,외국인,53.01,145
서울특별시,영등포구,신길7동,외국인,53.01,146
서울특별시,성동구,금호4가동,외국인,53.0,147
서울특별시,양천구,신정1동,외국인,53.0,148
서울특별시,광진구,구의1동,외국인,52.99,149
서울특별시,도봉구,창1동,외국인,52.99,150
서울특별시,강서구,화곡4동,외국인,52.97,151
서울특별시,양천구,신월7동,외국인,52.96,152
서울특별시,은평구,녹번동,외국인,52.92,153
서울특별시,중랑구,면목7동,외국인,52.92,154
서울특별시,노원구,상계8동,외국인,52.9,155
서울특별시,광진구,중곡2동,외국인,52.89,156
서울특별시,은평구,증산동,외국인,52.88,157
서울특별시,송파구,삼전동,외국인,52.87,158
서울특별시,중랑구,중화1동,외국인,52.87,159
서울특별시,용산구,보광동,외국인,52.85,160
서울특별시,구로구,오류2동,외국인,52.85,161
서울특별시,은평구,응암2동,외국인,52.85,162
서울특별시,양천구,신정4동,외국인,52.84,163
서울특별시,관악구,미성동,외국인,52.84,164
서울특별시,송파구,잠실본동,외국인,52.81,165
서울특별시,금천구,독산3동,외국인,52.8,166
서울특별시,강북구,수유2동,외국인,52.8,167
서울특별시,성북구,정릉2동,외국인,52.79,168
서울특별시,강서구,화곡1동,외국인,52.77,169
서울특별시,송파구,거여2동,외국인,52.76,170
서울특별시,강남구,역삼1동,외국인,52.75,171
서울특별시,영등포구,신길3동,외국인,52.73,172
서울특별시,강북구,인수동,외국인,52.73,173
서울특별시,동작구,사당3동,외국인,52.72,174
서울특별시,성북구,성북동,외국인,52.7,175
서울특별시,송파구,가락1동,외국인,52.7,176
서울특별시,양천구,목3동,외국인,52.7,177
서울특별시,노원구,상계3.4동,외국인,52.67,178
서울특별시,서대문구,남가좌1동,외국인,52.66,179
서울특별시,양천구,신월4동,외국인,52.66,180
서울특별시,동작구,상도2동,외국인,52.65,181
서울특별시,영등포구,신길6동,외국인,52.63,182
서울특별시,서대문구,홍제3동,외국인,52.63,183
서울특별시,강북구,삼각산동,외국인,52.63,184
서울특별시,노원구,월계1동,외국인,52.62,185
서울특별시,용산구,용산2가동,외국인,52.61,186
서울특별시,양천구,목4동,외국인,52.61,187
서울특별시,영등포구,신길1동,외국인,52.6,188
서울특별시,동대문구,장안2동,외국인,52.6,189
서울특별시,관악구,인헌동,외국인,52.58,190
서울특별시,강서구,화곡2동,외국인,52.58,191
서울특별시,성북구,장위1동,외국인,52.58,192
서울특별시,구로구,구로2동,외국인,52.57,193
서울특별시,구로구,구로1동,외국인,52.55,194
서울특별시,서대문구,홍은2동,외국인,52.54,195
서울특별시,서초구,방배본동,외국인,52.54,196
서울특별시,금천구,시흥5동,외국인,52.54,197
서울특별시,송파구,잠실2동,외국인,52.51,198
서울특별시,양천구,신정3동,외국인,52.46,199
서울특별시,광진구,자양2동,외국인,52.45,200
서울특별시,은평구,역촌동,외국인,52.45,201
서울특별시,강북구,수유1동,외국인,52.44,202
서울특별시,영등포구,도림동,외국인,52.39,203
서울특별시,금천구,독산2동,외국인,52.38,204
서울특별시,노원구,월계3동,외국인,52.37,205
서울특별시,서대문구,충현동,외국인,52.36,206
서울특별시,은평구,구산동,외국인,52.36,207
서울특별시,강남구,일원1동,외국인,52.35,208
서울특별시,중구,다산동,외국인,52.34,209
서울특별시,성북구,장위3동,외국인,52.32,210
서울특별시,동대문구,휘경2동,외국인,52.31,211
서울특별시,강서구,화곡8동,외국인,52.3,212
서울특별시,영등포구,양평2동,외국인,52.29,213
서울특별시,관악구,신원동,외국인,52.29,214
서울특별시,강동구,암사2동,외국인,52.29,215
서울특별시,강동구,길동,외국인,52.28,216
서울특별시,노원구,상계1동,외국인,52.28,217
서울특별시,용산구,이촌1동,외국인,52.27,218
서울특별시,관악구,서원동,외국인,52.25,219
서울특별시,노원구,상계10동,외국인,52.25,220
서울특별시,종로구,평창동,외국인,52.24,221
서울특별시,관악구,청룡동,외국인,52.23,222
서울특별시,노원구,중계4동,외국인,52.23,223
서울특별시,양천구,신월3동,외국인,52.21,224
서울특별시,서대문구,홍은1동,외국인,52.2,225
서울특별시,도봉구,방학1동,외국인,52.17,226
서울특별시,강북구,번2동,외국인,52.16,227
서울특별시,송파구,마천2동,외국인,52.14,228
서울특별시,도봉구,쌍문1동,외국인,52.13,229
서울특별시,광진구,중곡4동,외국인,52.11,230
서울특별시,강동구,명일2동,외국인,52.11,231
서울특별시,동작구,노량진2동,외국인,52.1,232
서울특별시,마포구,서강동,외국인,52.09,233
서울특별시,동작구,대방동,외국인,52.08,234
서울특별시,송파구,오금동,외국인,52.07,235
서울특별시,강북구,삼양동,외국인,52.07,236
서울특별시,양천구,신월1동,외국인,52.04,237
서울특별시,은평구,불광1동,외국인,52.03,238
서울특별시,도봉구,창4동,외국인,52.03,239
서울특별시,영등포구,당산2동,외국인,52.02,240
서울특별시,송파구,잠실7동,외국인,52.02,241
서울특별시,강북구,송천동,외국인,52.02,242
서울특별시,강남구,역삼2동,외국인,52.0,243
서울특별시,서초구,방배2동,외국인,51.96,244
서울특별시,은평구,응암1동,외국인,51.93,245
서울특별시,강남구,청담동,외국인,51.91,246
서울특별시,강동구,성내2동,외국인,51.9,247
서울특별시,중랑구,상봉2동,외국인,51.89,248
서울특별시,도봉구,창5동,외국인,51.89,249
서울특별시,금천구,시흥1동,외국인,51.88,250
서울특별시,양천구,신정7동,외국인,51.85,251
서울특별시,양천구,신월2동,외국인,51.83,252
서울특별시,서대문구,홍제1동,외국인,51.81,253
서울특별시,양천구,신월6동,외국인,51.81,254
서울특별시,성북구,보문동,외국인,51.78,255
서울특별시,동대문구,휘경1동,외국인,51.76,256
서울특별시,광진구,자양1동,외국인,51.76,257
서울특별시,구로구,신도림동,외국인,51.75,258
서울특별시,영등포구,양평1동,외국인,51.75,259
서울특별시,송파구,송파1동,외국인,51.74,260
서울특별시,동작구,상도1동,외국인,51.73,261
서울특별시,강동구,천호3동,외국인,51.71,262
서울특별시,노원구,중계본동,외국인,51.71,263
서울특별시,성동구,금호1가동,외국인,51.7,264
서울특별시,송파구,방이1동,외국인,51.67,265
서울특별시,마포구,신수동,외국인,51.66,266
서울특별시,구로구,개봉3동,외국인,51.66,267
서울특별시,송파구,송파2동,외국인,51.64,268
서울특별시,강서구,우장산동,외국인,51.61,269
서울특별시,동대문구,청량리동,외국인,51.6,270
서울특별시,노원구,공릉1동,외국인,51.59,271
서울특별시,송파구,가락2동,외국인,51.59,272
서울특별시,서대문구,천연동,외국인,51.56,273
서울특별시,영등포구,당산1동,외국인,51.51,274
서울특별시,노원구,상계2동,외국인,51.51,275
서울특별시,동작구,사당5동,외국인,51.51,276
서울특별시,송파구,위례동,외국인,51.5,277
서울특별시,관악구,청림동,외국인,51.49,278
서울특별시,마포구,대흥동,외국인,51.47,279
서울특별시,동대문구,답십리1동,외국인,51.46,280
서울특별시,구로구,구로5동,외국인,51.45,281
서울특별시,서초구,방배1동,외국인,51.45,282
서울특별시,동작구,사당2동,외국인,51.43,283
서울특별시,강동구,천호2동,외국인,51.43,284
서울특별시,중구,약수동,외국인,51.4,285
서울특별시,관악구,난곡동,외국인,51.37,286
서울특별시,강동구,암사3동,외국인,51.36,287
서울특별시,송파구,가락본동,외국인,51.35,288
서울특별시,성동구,응봉동,외국인,51.34,289
서울특별시,광진구,화양동,외국인,51.33,290
서울특별시,서초구,방배4동,외국인,51.32,291
서울특별시,성북구,월곡2동,외국인,51.32,292
서울특별시,강북구,번3동,외국인,51.27,293
서울특별시,강동구,천호1동,외국인,51.26,294
서울특별시,강서구,가양1동,외국인,51.23,295
서울특별시,강남구,개포2동,외국인,51.23,296
서울특별시,성북구,길음2동,외국인,51.2,297
서울특별시,성북구,종암동,외국인,51.17,298
서울특별시,노원구,상계5동,외국인,51.14,299
서울특별시,도봉구,쌍문2동,외국인,51.13,300
서울특별시,강서구,화곡6동,외국인,51.09,301
서울특별시,강서구,등촌1동,외국인,51.05,302
서울특별시,동대문구,답십리2동,외국인,50.99,303
서울특별시,은평구,대조동,외국인,50.97,304
서울특별시,강남구,세곡동,외국인,50.91,305
서울특별시,양천구,신월5동,외국인,50.89,306
서울특별시,노원구,상계6.7동,외국인,50.87,307
서울특별시,강남구,논현2동,외국인,50.81,308
서울특별시,구로구,수궁동,외국인,50.74,309
서울특별시,성북구,월곡1동,외국인,50.66,310
서울특별시,서대문구,북가좌1동,외국인,50.65,311
서울특별시,노원구,월계2동,외국인,50.65,312
서울특별시,동대문구,이문1동,외국인,50.63,313
서울특별시,서초구,잠원동,외국인,50.61,314
서울특별시,마포구,합정동,외국인,50.59,315
서울특별시,성북구,길음1동,외국인,50.58,316
서울특별시,영등포구,문래동,외국인,50.57,317
서울특별시,서초구,서초4동,외국인,50.56,318
서울특별시,동대문구,회기동,외국인,50.55,319
서울특별시,서초구,반포4동,외국인,50.54,320
서울특별시,강남구,대치1동,외국인,50.53,321
서울특별시,노원구,중계2.3동,외국인,50.52,322
서울특별시,중랑구,상봉1동,외국인,50.51,323
서울특별시,중랑구,신내1동,외국인,50.49,324
서울특별시,성북구,정릉3동,외국인,50.48,325
서울특별시,강동구,둔촌2동,외국인,50.43,326
서울특별시,도봉구,도봉2동,외국인,50.41,327
서울특별시,관악구,대학동,외국인,50.4,328
서울특별시,강동구,성내3동,외국인,50.4,329
서울특별시,강남구,개포1동,외국인,50.4,330
서울특별시,노원구,하계1동,외국인,50.34,331
서울특별시,도봉구,도봉1동,외국인,50.33,332
서울특별시,강북구,미아동,외국인,50.32,333
서울특별시,관악구,삼성동,외국인,50.24,334
서울특별시,종로구,혜화동,외국인,50.14,335
서울특별시,양천구,목5동,외국인,50.04,336
서울특별시,강서구,방화1동,외국인,50.03,337
서울특별시,동대문구,전농1동,외국인,49.99,338
서울특별시,강남구,도곡2동,외국인,49.98,339
서울특별시,마포구,상암동,외국인,49.95,340
서울특별시,동작구,노량진1동,외국인,49.86,341
서울특별시,강서구,등촌3동,외국인,49.8,342
서울특별시,서초구,서초3동,외국인,49.79,343
서울특별시,동대문구,제기동,외국인,49.79,344
서울특별시,중구,장충동,외국인,49.73,345
서울특별시,성북구,정릉4동,외국인,49.61,346
서울특별시,용산구,남영동,외국인,49.57,347
서울특별시,서대문구,신촌동,외국인,49.57,348
서울특별시,동작구,흑석동,외국인,49.46,349
서울특별시,서대문구,홍제2동,외국인,49.43,350
서울특별시,광진구,구의3동,외국인,49.36,351
서울특별시,서초구,서초1동,외국인,49.34,352
서울특별시,노원구,공릉2동,외국인,49.34,353
서울특별시,마포구,성산2동,외국인,49.32,354
서울특별시,강남구,신사동,외국인,49.29,355
서울특별시,동대문구,전농2동,외국인,49.27,356
서울특별시,광진구,군자동,외국인,49.25,357
서울특별시,종로구,교남동,외국인,49.18,358
서울특별시,은평구,수색동,외국인,49.14,359
서울특별시,송파구,문정2동,외국인,49.13,360
서울특별시,서초구,방배3동,외국인,49.1,361
서울특별시,강북구,우이동,외국인,48.92,362
서울특별시,서초구,내곡동,외국인,48.89,363
서울특별시,강동구,고덕2동,외국인,48.8,364
서울특별시,성북구,안암동,외국인,48.73,365
서울특별시,서초구,반포1동,외국인,48.6,366
서울특별시,마포구,염리동,외국인,48.56,367
서울특별시,영등포구,여의동,외국인,48.52,368
서울특별시,용산구,한남동,외국인,48.47,369
서울특별시,성동구,사근동,외국인,48.36,370
서울특별시,송파구,풍납2동,외국인,48.35,371
서울특별시,서대문구,연희동,외국인,48.31,372
서울특별시,서초구,반포본동,외국인,48.25,373
서울특별시,양천구,목1동,외국인,48.19,374
서울특별시,강남구,삼성1동,외국인,48.14,375
서울특별시,금천구,시흥3동,외국인,48.11,376
서울특별시,서초구,양재1동,외국인,48.08,377
서울특별시,종로구,종로1.2.3.4가동,외국인,47.83,378
서울특별시,강남구,압구정동,외국인,47.73,379
서울특별시,종로구,이화동,외국인,47.73,380
서울특별시,성동구,행당1동,외국인,47.28,381
서울특별시,강서구,가양2동,외국인,47.21,382
서울특별시,서대문구,남가좌2동,외국인,47.17,383
서울특별시,강남구,일원본동,외국인,47.14,384
서울특별시,양천구,신정2동,외국인,46.97,385
서울특별시,동작구,신대방2동,외국인,46.86,386
서울특별시,송파구,오륜동,외국인,46.76,387
서울특별시,종로구,종로5.6가동,외국인,46.7,388
서울특별시,관악구,보라매동,외국인,46.69,389
서울특별시,광진구,능동,외국인,46.69,390
서울특별시,강남구,수서동,외국인,46.61,391
서울특별시,강동구,성내1동,외국인,46.56,392
서울특별시,마포구,용강동,외국인,46.31,393
서울특별시,강동구,둔촌1동,외국인,46.13,394
서울특별시,강서구,공항동,외국인,46.03,395
서울특별시,금천구,가산동,외국인,46.0,396
서울특별시,서초구,양재2동,외국인,45.89,397
서울특별시,강서구,방화3동,외국인,45.78,398
서울특별시,마포구,성산1동,외국인,45.18,399
서울특별시,은평구,응암3동,외국인,45.05,400
서울특별시,용산구,서빙고동,외국인,44.86,401
서울특별시,은평구,신사2동,외국인,44.35,402
서울특별시,송파구,잠실6동,외국인,44.01,403
서울특별시,마포구,망원1동,외국인,43.24,404
서울특별시,종로구,무악동,외국인,43.24,405
서울특별시,은평구,진관동,외국인,43.1,406
서울특별시,중구,회현동,외국인,42.83,407
서울특별시,강서구,방화2동,외국인,42.15,408
서울특별시,성동구,성수2가3동,외국인,41.78,409
서울특별시,마포구,망원2동,외국인,41.72,410
서울특별시,강동구,강일동,외국인,41.1,411
서울특별시,강서구,발산1동,외국인,41.01,412
서울특별시,성동구,성수2가1동,외국인,40.9,413
서울특별시,성동구,성수1가2동,외국인,39.23,414
서울특별시,서초구,반포3동,외국인,38.91,415
서울특별시,송파구,잠실3동,외국인,38.11,416
서울특별시,종로구,사직동,외국인,37.49,417
서울특별시,성동구,성수1가1동,외국인,35.13,418
서울특별시,종로구,부암동,외국인,30.04,419
서울특별시,종로구,가회동,외국인,28.18,420
서울특별시,종로구,삼청동,외국인,24.38,421
서울특별시,종로구,청운효자동,외국인,22.21,422
